Order ID,Customer ID,Order Date,Ship Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Profit_Margin,Profit
ca-2016-161830,me-17725,2016-09-24,2016-09-26,west,consumer,office supplies,art,"boston model 1800 electric pencil sharpeners, putty/woodgrain",35.96,0.25,8.99
ca-2016-161830,me-17725,2016-09-24,2016-09-26,west,consumer,office supplies,binders,avery hole reinforcements,14.952,0.25,3.74
ca-2018-163125,mb-17305,2018-10-09,2018-10-11,central,consumer,office supplies,art,bulldog vacuum base pencil sharpener,67.144,0.25,16.79
ca-2018-163125,mb-17305,2018-10-09,2018-10-11,central,consumer,furniture,chairs,hon every-day chair series swivel task chairs,254.058,0.08,20.32
ca-2017-160304,bm-11575,2017-01-02,2017-01-07,east,corporate,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",173.94,0.08,13.92
ca-2017-160304,bm-11575,2017-01-02,2017-01-07,east,corporate,technology,phones,ge 30522ee2,231.98,0.15,34.8
ca-2018-101728,sc-20575,2018-08-19,2018-08-23,central,consumer,office supplies,binders,binder posts,2.296,0.25,0.57
ca-2018-114055,mh-18115,2018-12-25,2018-12-29,south,home office,office supplies,paper,14-7/8 x 11 blue bar computer printout paper,96.08,0.25,24.02
ca-2018-114055,mh-18115,2018-12-25,2018-12-29,south,home office,office supplies,fasteners,assorted color push pins,3.62,0.25,0.9
ca-2018-114055,mh-18115,2018-12-25,2018-12-29,south,home office,office supplies,paper,xerox 1915,629.1,0.25,157.28
ca-2018-114055,mh-18115,2018-12-25,2018-12-29,south,home office,technology,phones,at&t 17929 lendline telephone,90.48,0.15,13.57
ca-2018-126438,ar-10345,2018-09-10,2018-09-13,east,corporate,office supplies,art,"eberhard faber 3 1/2"" golf pencils",14.88,0.25,3.72
ca-2018-117653,mo-17500,2018-10-19,2018-10-23,central,consumer,furniture,tables,"lesro round back collection coffee table, end table",91.275,0.08,7.3
ca-2018-143245,ad-10180,2018-12-01,2018-12-06,east,home office,office supplies,paper,xerox 214,19.44,0.25,4.86
ca-2018-143245,ad-10180,2018-12-01,2018-12-06,east,home office,furniture,chairs,global comet stacking armless chair,897.15,0.08,71.77
us-2015-138828,kd-16345,2015-09-02,2015-09-03,east,consumer,office supplies,art,newell 324,57.75,0.25,14.44
us-2015-138828,kd-16345,2015-09-02,2015-09-03,east,consumer,office supplies,paper,easy-staple paper,14.94,0.25,3.74
ca-2018-143651,fm-14215,2018-03-25,2018-03-30,west,corporate,office supplies,art,newell 309,23.1,0.25,5.78
ca-2016-106978,zc-21910,2016-09-28,2016-10-04,west,consumer,office supplies,envelopes,"#10 white business envelopes,4 1/8 x 9 1/2",12.536,0.25,3.13
ca-2016-106978,zc-21910,2016-09-28,2016-10-04,west,consumer,office supplies,binders,wilson jones easy flow ii sheet lifters,1.08,0.25,0.27
ca-2016-106978,zc-21910,2016-09-28,2016-10-04,west,consumer,office supplies,fasteners,staples,4.512,0.25,1.13
ca-2016-155124,ks-16300,2016-03-15,2016-03-21,west,corporate,technology,phones,"smartstand mobile device holder, assorted colors",16.776,0.15,2.52
ca-2018-150931,dp-13390,2018-01-06,2018-01-13,south,home office,office supplies,binders,wilson jones turn tabs binder tool for ring binders,33.74,0.25,8.44
ca-2015-157147,bd-11605,2015-01-13,2015-01-18,west,consumer,office supplies,storage,tennsco 6- and 18-compartment lockers,1325.85,0.25,331.46
ca-2015-157147,bd-11605,2015-01-13,2015-01-18,west,consumer,furniture,bookcases,"o'sullivan elevations bookcase, cherry finish",333.999,0.08,26.72
ca-2015-157147,bd-11605,2015-01-13,2015-01-18,west,consumer,office supplies,art,4009 highlighters by sanford,19.9,0.25,4.97
ca-2016-156482,il-15100,2016-02-06,2016-02-13,east,consumer,furniture,chairs,office star - contemporary swivel chair with padded adjustable arms and flex back,1268.82,0.08,101.51
ca-2016-156482,il-15100,2016-02-06,2016-02-13,east,consumer,furniture,bookcases,"hon metal bookcases, putty",283.92,0.08,22.71
ca-2016-156482,il-15100,2016-02-06,2016-02-13,east,consumer,office supplies,art,sanford liquid accent tank-style highlighters,5.68,0.25,1.42
ca-2018-106782,lp-17095,2018-12-21,2018-12-27,central,consumer,office supplies,storage,tennsco single-tier lockers,375.34,0.25,93.84
ca-2017-151372,jh-15985,2017-09-05,2017-09-06,west,consumer,office supplies,paper,14-7/8 x 11 blue bar computer printout paper,96.08,0.25,24.02
ca-2017-151372,jh-15985,2017-09-05,2017-09-06,west,consumer,office supplies,binders,"angle-d binders with locking rings, label holders",11.68,0.25,2.92
ca-2017-151372,jh-15985,2017-09-05,2017-09-06,west,consumer,office supplies,fasteners,advantus push pins,4.36,0.25,1.09
ca-2015-102085,jd-16015,2015-10-04,2015-10-09,west,consumer,office supplies,labels,avery 519,29.24,0.25,7.31
ca-2018-107125,bd-11320,2018-11-27,2018-12-02,west,consumer,office supplies,binders,premium transparent presentation covers by gbc,117.488,0.25,29.37
ca-2018-107125,bd-11320,2018-11-27,2018-12-02,west,consumer,furniture,furnishings,eldon 200 class desk accessories,18.84,0.08,1.51
ca-2017-125815,dl-13330,2017-10-28,2017-11-01,east,consumer,office supplies,art,bic brite liner highlighters,12.42,0.25,3.1
ca-2016-144190,nc-18415,2016-06-09,2016-06-13,central,consumer,office supplies,paper,xerox 1995,12.96,0.25,3.24
ca-2018-117926,as-10225,2018-12-08,2018-12-12,west,corporate,office supplies,appliances,belkin 8-outlet premiere surgemaster ii surge protectors,69.48,0.25,17.37
ca-2016-153906,ms-17980,2016-03-16,2016-03-20,east,corporate,technology,phones,plantronics mx500i earset,85.9,0.15,12.88
ca-2015-160262,ts-21205,2015-06-09,2015-06-13,west,corporate,office supplies,art,dixon oriole pencils,18.06,0.25,4.51
ca-2015-160262,ts-21205,2015-06-09,2015-06-13,west,corporate,office supplies,paper,xerox 1909,79.14,0.25,19.78
ca-2015-160262,ts-21205,2015-06-09,2015-06-13,west,corporate,furniture,furnishings,"executive impressions 13-1/2"" indoor/outdoor wall clock",37.4,0.08,2.99
ca-2016-127607,jk-15730,2016-03-20,2016-03-26,central,consumer,office supplies,binders,gbc standard plastic binding systems' combs,2.512,0.25,0.63
ca-2016-127607,jk-15730,2016-03-20,2016-03-26,central,consumer,office supplies,fasteners,staples,18.864,0.25,4.72
ca-2017-166226,tc-21535,2017-11-18,2017-11-22,west,home office,technology,phones,grandstream gxp2100 mainstream business phone,61.192,0.15,9.18
ca-2017-166226,tc-21535,2017-11-18,2017-11-22,west,home office,office supplies,appliances,fellowes command center 5-outlet power strip,67.84,0.25,16.96
ca-2015-156587,ab-10015,2015-03-07,2015-03-08,west,consumer,furniture,chairs,"global push button manager's chair, indigo",48.712,0.08,3.9
ca-2015-156587,ab-10015,2015-03-07,2015-03-08,west,consumer,office supplies,art,newell 330,17.94,0.25,4.49
ca-2015-156587,ab-10015,2015-03-07,2015-03-08,west,consumer,office supplies,storage,"carina 42""hx23 3/4""w media storage unit",242.94,0.25,60.74
ca-2017-141180,dp-13000,2017-05-15,2017-05-19,south,consumer,office supplies,binders,gbc instant report kit,7.764,0.25,1.94
ca-2016-109708,cy-12745,2016-05-25,2016-05-28,south,corporate,technology,phones,wi-ex zboost yx540 cellular phone signal booster,467.04,0.15,70.06
ca-2016-122406,be-11455,2016-08-02,2016-08-05,east,home office,technology,phones,plantronics mx500i earset,128.85,0.15,19.33
ca-2016-122406,be-11455,2016-08-02,2016-08-05,east,home office,office supplies,paper,"important message pads, 50 4-1/4 x 5-1/2 forms per pad",8.4,0.25,2.1
ca-2016-122406,be-11455,2016-08-02,2016-08-05,east,home office,technology,accessories,logitech g700s rechargeable gaming mouse,199.98,0.15,30.0
ca-2016-122406,be-11455,2016-08-02,2016-08-05,east,home office,furniture,chairs,office star flex back scooter chair with white frame,110.98,0.08,8.88
us-2017-153815,kl-16555,2017-11-06,2017-11-09,south,corporate,furniture,chairs,high-back leather manager's chair,207.984,0.08,16.64
us-2017-153815,kl-16555,2017-11-06,2017-11-09,south,corporate,office supplies,paper,embossed ink jet note cards,36.112,0.25,9.03
us-2017-153815,kl-16555,2017-11-06,2017-11-09,south,corporate,furniture,furnishings,"executive impressions 14"" contract wall clock",35.568,0.08,2.85
us-2017-153815,kl-16555,2017-11-06,2017-11-09,south,corporate,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",88.768,0.25,22.19
ca-2017-164896,ps-19045,2017-11-07,2017-11-12,west,home office,office supplies,paper,"wirebound four 2-3/4 x 5 forms per page, 400 sets per book",12.9,0.25,3.22
ca-2016-142202,jr-16210,2016-09-18,2016-09-23,south,corporate,technology,accessories,enermax acrylux wireless keyboard,717.12,0.15,107.57
ca-2016-165050,ah-10210,2016-12-07,2016-12-09,east,consumer,office supplies,binders,pressboard data binders by wilson jones,21.36,0.25,5.34
ca-2016-165050,ah-10210,2016-12-07,2016-12-09,east,consumer,office supplies,binders,avery durable slant ring binders with label holder,6.688,0.25,1.67
ca-2016-165050,ah-10210,2016-12-07,2016-12-09,east,consumer,technology,phones,digium d40 voip phone,773.94,0.15,116.09
us-2017-131114,rw-19630,2017-12-09,2017-12-13,central,corporate,office supplies,supplies,acme office executive series stainless steel trimmers,20.568,0.25,5.14
us-2017-131114,rw-19630,2017-12-09,2017-12-13,central,corporate,office supplies,appliances,belkin 6 outlet metallic surge strip,4.356,0.25,1.09
us-2017-131114,rw-19630,2017-12-09,2017-12-13,central,corporate,technology,accessories,kingston digital datatraveler 8gb usb 2.0,19.04,0.15,2.86
ca-2015-160066,ah-10075,2015-11-16,2015-11-22,west,corporate,office supplies,labels,permanent self-adhesive file folder labels for typewriters by universal,5.22,0.25,1.3
ca-2017-109925,im-15070,2017-11-06,2017-11-10,west,consumer,office supplies,storage,eldon portable mobile manager,84.84,0.25,21.21
ca-2016-160696,ck-12760,2016-09-06,2016-09-10,south,corporate,office supplies,fasteners,assorted color push pins,7.24,0.25,1.81
ca-2015-125171,ag-10390,2015-09-03,2015-09-03,east,consumer,office supplies,labels,avery 514,14.4,0.25,3.6
ca-2017-149279,cl-12700,2017-04-24,2017-04-28,west,home office,office supplies,paper,xerox 226,15.552,0.25,3.89
ca-2017-149279,cl-12700,2017-04-24,2017-04-28,west,home office,furniture,chairs,safco arco folding chair,1325.76,0.08,106.06
ca-2017-149279,cl-12700,2017-04-24,2017-04-28,west,home office,office supplies,binders,wilson jones impact binders,3.108,0.25,0.78
ca-2018-107321,aw-10930,2018-08-31,2018-09-04,west,home office,office supplies,binders,acco suede grain vinyl round ring binder,6.672,0.25,1.67
ca-2018-107321,aw-10930,2018-08-31,2018-09-04,west,home office,technology,phones,aastra 6757i ct wireless voip phone,689.408,0.15,103.41
us-2018-122714,hg-14965,2018-12-07,2018-12-13,central,corporate,office supplies,binders,ibico epk-21 electric binding system,1889.99,0.25,472.5
ca-2016-153038,rb-19645,2016-12-18,2016-12-25,south,corporate,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" recycled envelopes",55.936,0.25,13.98
ca-2016-153038,rb-19645,2016-12-18,2016-12-25,south,corporate,office supplies,labels,avery 507,18.432,0.25,4.61
ca-2016-153038,rb-19645,2016-12-18,2016-12-25,south,corporate,furniture,furnishings,"master caster door stop, brown",20.32,0.08,1.63
ca-2015-132227,sz-20035,2015-11-04,2015-11-10,east,home office,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",52.064,0.25,13.02
ca-2018-155824,ks-16300,2018-03-10,2018-03-15,south,corporate,office supplies,appliances,euro pro shark stick mini vacuum,48.784,0.25,12.2
ca-2018-155824,ks-16300,2018-03-10,2018-03-15,south,corporate,office supplies,binders,heavy-duty e-z-d binders,13.092,0.25,3.27
ca-2017-129238,sc-20050,2017-01-31,2017-02-04,west,home office,technology,phones,at&t 1080 phone,109.592,0.15,16.44
ca-2017-129238,sc-20050,2017-01-31,2017-02-04,west,home office,office supplies,paper,easy-staple paper,56.7,0.25,14.18
ca-2018-159688,ab-10060,2018-05-07,2018-05-12,west,home office,technology,accessories,logitech g600 mmo gaming mouse,79.99,0.15,12.0
ca-2017-136126,eh-14125,2017-05-24,2017-05-24,south,home office,office supplies,supplies,"acme hot forged carbon steel scissors with nickel-plated handles, 3 7/8"" cut, 8""l",69.5,0.25,17.38
ca-2017-136126,eh-14125,2017-05-24,2017-05-24,south,home office,office supplies,paper,xerox 1911,191.6,0.25,47.9
ca-2017-155033,cc-12475,2017-10-07,2017-10-12,west,consumer,office supplies,paper,astroparche fine business paper,10.56,0.25,2.64
ca-2015-156006,tm-21010,2015-04-30,2015-05-02,south,consumer,technology,accessories,maxell 4.7gb dvd-rw 3/pack,47.79,0.15,7.17
ca-2016-158659,sc-20695,2016-11-10,2016-11-14,central,corporate,office supplies,storage,letter size cart,714.3,0.25,178.58
ca-2016-169796,dp-13240,2016-11-09,2016-11-14,east,home office,technology,machines,zebra zm400 thermal label printer,2321.9,0.15,348.28
ca-2016-169796,dp-13240,2016-11-09,2016-11-14,east,home office,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",17.94,0.25,4.49
ca-2016-102876,lr-17035,2016-09-07,2016-09-14,east,corporate,office supplies,binders,gbc wire binding strips,9.522,0.25,2.38
ca-2016-102876,lr-17035,2016-09-07,2016-09-14,east,corporate,technology,phones,samsung galaxy note 3,791.964,0.15,118.79
ca-2016-102876,lr-17035,2016-09-07,2016-09-14,east,corporate,office supplies,binders,angle-d ring binders,4.923,0.25,1.23
us-2018-139647,ts-21370,2018-05-11,2018-05-13,west,corporate,furniture,bookcases,bestar classic bookcase,209.979,0.08,16.8
us-2018-160465,sw-20350,2018-07-21,2018-07-26,east,home office,office supplies,binders,vinyl sectional post binders,33.93,0.25,8.48
us-2018-160465,sw-20350,2018-07-21,2018-07-26,east,home office,office supplies,storage,letter size file,222.32,0.25,55.58
us-2018-160465,sw-20350,2018-07-21,2018-07-26,east,home office,technology,phones,dexim xpower skin super-thin power case for iphone 5 - black,210.564,0.15,31.58
ca-2015-153850,th-21100,2015-11-24,2015-11-29,east,consumer,furniture,furnishings,"eldon 200 class desk accessories, burgundy",35.168,0.08,2.81
ca-2015-153850,th-21100,2015-11-24,2015-11-29,east,consumer,technology,phones,samsung galaxy s4,1502.376,0.15,225.36
ca-2015-127558,ss-20410,2015-11-15,2015-11-18,west,consumer,furniture,furnishings,eldon 100 class desk accessories,10.11,0.08,0.81
ca-2015-127558,ss-20410,2015-11-15,2015-11-18,west,consumer,technology,accessories,logitech p710e mobile speakerphone,772.47,0.15,115.87
ca-2015-127558,ss-20410,2015-11-15,2015-11-18,west,consumer,office supplies,supplies,acme box cutter scissors,20.46,0.25,5.12
ca-2018-136511,mz-17515,2018-03-23,2018-03-25,east,corporate,office supplies,supplies,premier electric letter opener,347.58,0.25,86.9
ca-2017-133795,je-15475,2017-12-18,2017-12-24,west,consumer,technology,accessories,sandisk cruzer 64 gb usb flash drive,72.64,0.15,10.9
ca-2017-133795,je-15475,2017-12-18,2017-12-24,west,consumer,technology,accessories,logitech p710e mobile speakerphone,772.47,0.15,115.87
ca-2017-133795,je-15475,2017-12-18,2017-12-24,west,consumer,furniture,furnishings,"eldon expressions wood and plastic desk accessories, oak",39.92,0.08,3.19
us-2018-130953,rf-19735,2018-07-29,2018-08-03,central,consumer,office supplies,binders,gbc poly designer binding covers,33.48,0.25,8.37
us-2018-130953,rf-19735,2018-07-29,2018-08-03,central,consumer,technology,phones,nortel meridian m3904 professional digital phone,461.97,0.15,69.3
us-2018-130953,rf-19735,2018-07-29,2018-08-03,central,consumer,office supplies,appliances,"holmes replacement filter for hepa air cleaner, very large room, hepa filter",137.62,0.25,34.4
us-2018-130953,rf-19735,2018-07-29,2018-08-03,central,consumer,furniture,chairs,office star flex back scooter chair with aluminum finish frame,302.67,0.08,24.21
ca-2015-151792,cv-12295,2015-09-02,2015-09-07,central,consumer,technology,accessories,logitech wireless performance mouse mx for pc and mac,239.976,0.15,36.0
ca-2018-139304,vg-21790,2018-01-29,2018-02-02,west,consumer,office supplies,art,newell 339,8.34,0.25,2.08
ca-2018-139304,vg-21790,2018-01-29,2018-02-02,west,consumer,office supplies,supplies,acme office executive series stainless steel trimmers,8.57,0.25,2.14
ca-2018-139304,vg-21790,2018-01-29,2018-02-02,west,consumer,office supplies,binders,clear mylar reinforcing strips,119.616,0.25,29.9
ca-2017-155166,bb-11545,2017-12-26,2018-01-02,east,corporate,furniture,chairs,novimex turbo task chair,212.94,0.08,17.04
ca-2017-155166,bb-11545,2017-12-26,2018-01-02,east,corporate,office supplies,appliances,fellowes advanced computer series surge protectors,26.49,0.25,6.62
ca-2016-103954,hr-14770,2016-08-09,2016-08-13,central,home office,furniture,bookcases,o'sullivan cherrywood estates traditional barrister bookcase,687.4,0.08,54.99
ca-2015-169803,sc-20260,2015-04-06,2015-04-12,west,corporate,furniture,tables,"chromcraft bull-nose wood round conference table top, wood base",653.55,0.08,52.28
ca-2015-169803,sc-20260,2015-04-06,2015-04-12,west,corporate,technology,accessories,kingston digital datatraveler 32gb usb 2.0,33.9,0.15,5.08
ca-2018-141719,eg-13900,2018-11-17,2018-11-21,central,consumer,technology,accessories,logitech illuminated - keyboard,239.96,0.15,35.99
ca-2016-136469,ts-21370,2016-07-11,2016-07-12,east,corporate,furniture,tables,"lesro sheffield collection coffee table, end table, center table, corner table",199.836,0.08,15.99
ca-2016-136469,ts-21370,2016-07-11,2016-07-12,east,corporate,technology,phones,wilson electronics db pro signal booster,716.0,0.15,107.4
